20504,09:12:00,2676,10,1
20504,,2677,11,0
20504,,2678,12,0
20504,,2679,13,0
20504,09:18:00,2375,14,1
20505,09:20:00,2375,1,1
20505,,2374,2,0
20505,,1385,3,0
20505,09:23:00,2670,4,1
20505,,2671,5,0
20505,,2672,6,0
20505,,2673,7,0
20505,09:28:00,2674,8,1
20505,,2675,9,0
20505,09:32:00,2676,10,1
20505,,2677,11,0
20505,,2678,12,0
20505,,2679,13,0
20505,09:38:00,2375,14,1
20506,09:40:00,2375,1,1
20506,,2374,2,0
20506,,1385,3,0
20506,09:43:00,2670,4,1
20506,,2671,5,0
20506,,2672,6,0
20506,,2673,7,0
20506,09:48:00,2674,8,1
20506,,2675,9,0
20506,09:52:00,2676,10,1
20506,,2677,11,0
20506,,2678,12,0
20506,,2679,13,0
20506,09:58:00,2375,14,1
20507,10:5:00,2375,1,1
20507,,2374,2,0
20507,,1385,3,0
20507,10:8:00,2670,4,1
20507,,2671,5,0
20507,,2672,6,0
20507,,2673,7,0
20507,10:13:00,2674,8,1
20507,,2675,9,0
20507,10:17:00,2676,10,1
20507,,2677,11,0
20507,,2678,12,0
20507,,2679,13,0
20507,10:22:00,2375,14,1
20508,10:25:00,2375,1,1
20508,,2374,2,0
20508,,1385,3,0
20508,10:28:00,2670,4,1
20508,,2671,5,0
20508,,2672,6,0
20508,,2673,7,0
20508,10:33:00,2674,8,1
20508,,2675,9,0
20508,10:37:00,2676,10,1
20508,,2677,11,0
20508,,2678,12,0
20508,,2679,13,0
20508,10:42:00,122,14,1
20509,11:30:00,2375,1,1
20509,,2374,2,0
20509,,1385,3,0
20509,11:33:00,2670,4,1
20509,,2671,5,0
20509,,2672,6,0
20509,,2673,7,0
20509,11:38:00,2674,8,1
20509,,2675,9,0
20509,11:42:00,2676,10,1
20509,,2677,11,0
20509,,2678,12,0
20509,,2679,13,0
20509,11:47:00,2375,14,1
20510,11:55:00,2375,1,1
20510,,2374,2,0
20510,,1385,3,0
20510,11:58:00,2670,4,1
20510,,2671,5,0
20510,,2672,6,0
20510,,2673,7,0
20510,12:3:00,2674,8,1
20510,,2675,9,0
20510,12:7:00,2676,10,1
20510,,2677,11,0
20510,,2678,12,0
20510,,2679,13,0
20510,12:12:00,2375,14,1
20511,12:15:00,2375,1,1
20511,,2374,2,0
20511,,1385,3,0
20511,12:18:00,2670,4,1
20511,,2671,5,0
20511,,2672,6,0
20511,,2673,7,0
20511,12:23:00,2674,8,1
20511,,2675,9,0
20511,12:27:00,2676,10,1
20511,,2677,11,0
20511,,2678,12,0
20511,,2679,13,0
20511,12:32:00,2375,14,1
20512,12:35:00,2375,1,1
20512,,2374,2,0
20512,,1385,3,0
20512,12:38:00,2670,4,1
20512,,2671,5,0
20512,,2672,6,0
20512,,2673,7,0
20512,12:43:00,2674,8,1
20512,,2675,9,0
20512,12:47:00,2676,10,1
20512,,2677,11,0
20512,,2678,12,0
20512,,2679,13,0
20512,12:52:00,122,14,1
20513,13:10:00,2375,1,1
20513,,2374,2,0
20513,,1385,3,0
20513,13:13:00,2670,4,1
20513,,2671,5,0
20513,,2672,6,0
20513,,2673,7,0
20513,13:18:00,2674,8,1
20513,,2675,9,0
20513,13:22:00,2676,10,1
20513,,2677,11,0
20513,,2678,12,0
20513,,2679,13,0
20513,13:27:00,122,14,1
20514,13:55:00,2375,1,1
20514,,2374,2,0
20514,,1385,3,0
20514,13:58:00,2670,4,1
20514,,2671,5,0
20514,,2672,6,0
20514,,2673,7,0
20514,14:3:00,2674,8,1
20514,,2675,9,0
20514,14:7:00,2676,10,1
20514,,2677,11,0
20514,,2678,12,0
20514,,2679,13,0
20514,14:12:00,2375,14,1
20515,14:15:00,2375,1,1
20515,,2374,2,0
20515,,1385,3,0
20515,14:18:00,2670,4,1
20515,,2671,5,0
20515,,2672,6,0
20515,,2673,7,0
20515,14:24:00,2674,8,1
20515,,2675,9,0
20515,14:29:00,2676,10,1
20515,,2677,11,0
20515,,2678,12,0
20515,,2679,13,0
20515,14:34:00,122,14,1
20601,07:35:00,2375,1,1
20601,,2374,2,0
20601,,1385,3,0
20601,07:38:00,2670,4,1
20601,,2671,5,0
20601,,2672,6,0
20601,,2673,7,0
20601,07:43:00,2674,8,1
20601,,2675,9,0
20601,07:46:00,2676,10,1
20601,,2677,11,0
20601,,2678,12,0
20601,,2679,13,0
20601,07:51:00,2375,14,1
20602,07:55:00,2375,1,1
20602,,2374,2,0
20602,,1385,3,0
20602,07:58:00,2670,4,1
20602,,2671,5,0
20602,,2672,6,0
20602,,2673,7,0
20602,08:3:00,2674,8,1
20602,,2675,9,0
20602,08:6:00,2676,10,1
20602,,2677,11,0
20602,,2678,12,0
20602,,2679,13,0
20602,08:11:00,2375,14,1
